Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1675702742.6026735,3,1675702742,601207374,,2,/record_1675702742580235329,Subscribing to /gps,/tmp/binarydeb/ros-noetic-rosbag-1.15.15/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
