Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675814789.0658033,253,389,0,GPS1_Frame,42.337323,-71.085751,59.3,11.0,328174.76564557943,4689336.756595084,1675728389.0,19,T
1675814790.0640376,254,390,0,GPS1_Frame,42.337327,-71.08575,58.7,11.0,328174.85892422474,4689337.19874379,1675728390.0,19,T
1675814791.0650797,255,391,0,GPS1_Frame,42.337331,-71.085752,58.2,11.0,328174.7050510471,4689337.6469546985,1675728391.0,19,T
1675814792.065226,256,392,0,GPS1_Frame,42.337334,-71.085756,57.8,11.0,328174.3836863438,4689337.988164729,1675728392.0,19,T
1675814793.0638223,257,393,0,GPS1_Frame,42.337337,-71.085759,57.3,11.0,328174.1447056029,4689338.327354033,1675728393.0,19,T
1675814794.0654037,258,394,0,GPS1_Frame,42.337338,-71.085761,57.3,11.0,328173.9826614291,4689338.442437879,1675728394.0,19,T
1675814795.0660572,259,395,0,GPS1_Frame,42.337341,-71.085762,56.8,11.0,328173.90844857506,4689338.777585705,1675728395.0,19,T
1675814796.066625,260,396,0,GPS1_Frame,42.337341,-71.085761,56.4,11.0,328173.9908324984,4689338.77556496,1675728396.0,19,T
1675814797.0641592,261,397,0,GPS1_Frame,42.337338,-71.085759,56.5,11.0,328174.14742929,4689338.438396391,1675728397.0,19,T
1675814798.0655935,262,398,0,GPS1_Frame,42.337337,-71.085759,56.4,11.0,328174.1447056029,4689338.327354033,1675728398.0,19,T
1675814799.0648477,263,399,0,GPS1_Frame,42.337341,-71.085761,55.9,11.0,328173.9908324984,4689338.77556496,1675728399.0,19,T
1675814800.0644906,264,400,0,GPS1_Frame,42.337343,-71.085762,55.6,11.0,328173.91389595746,4689338.9996704245,1675728400.0,19,T
1675814801.0636528,265,401,0,GPS1_Frame,42.337345,-71.085762,55.1,11.0,328173.91934334004,4689339.221755145,1675728401.0,19,T
1675814802.0696216,266,402,0,GPS1_Frame,42.337346,-71.085762,54.7,11.0,328173.9220670314,4689339.332797504,1675728402.0,19,T
1675814803.0668075,267,403,0,GPS1_Frame,42.33735,-71.085764,54.4,11.0,328173.7681939701,4689339.781008439,1675728403.0,19,T
1675814804.0645447,268,404,0,GPS1_Frame,42.337353,-71.085766,54.1,11.0,328173.61159723345,4689340.118177016,1675728404.0,19,T
1675814805.0647902,269,405,0,GPS1_Frame,42.337357,-71.08577,53.7,11.0,328173.29295640776,4689340.570429464,1675728405.0,19,T
1675814806.0651553,270,406,0,GPS1_Frame,42.337363,-71.085774,53.3,11.0,328172.97976303636,4689341.24476665,1675728406.0,19,T
1675814807.0651596,271,407,0,GPS1_Frame,42.337364,-71.085775,53.1,11.0,328172.9001028489,4689341.357829766,1675728407.0,19,T
1675814808.065028,272,408,0,GPS1_Frame,42.337364,-71.085775,53.1,11.0,328172.9001028489,4689341.357829766,1675728408.0,19,T
1675814809.0649881,273,409,0,GPS1_Frame,42.337367,-71.085778,52.7,11.0,328172.6611223025,4689341.697019127,1675728409.0,19,T
1675814810.0641932,274,410,0,GPS1_Frame,42.33737,-71.08578,52.5,11.0,328172.50452566985,4689342.034187735,1675728410.0,19,T
1675814811.0631032,275,411,0,GPS1_Frame,42.337371,-71.085782,52.5,11.0,328172.3424816156,4689342.149271624,1675728411.0,19,T
1675814812.0627418,276,412,0,GPS1_Frame,42.337377,-71.085784,51.9,11.0,328172.1940561726,4689342.81956732,1675728412.0,19,T
1675814813.0644267,277,413,0,GPS1_Frame,42.337376,-71.085781,51.4,11.0,328172.4384840883,4689342.702462661,1675728413.0,19,T
1675814814.064408,278,414,0,GPS1_Frame,42.337375,-71.08578,51.3,11.0,328172.51814425155,4689342.589399537,1675728414.0,19,T
1675814815.0688248,279,415,0,GPS1_Frame,42.337375,-71.085778,51.1,11.0,328172.68291201163,4689342.5853580125,1675728415.0,19,T
1675814816.0670893,280,416,0,GPS1_Frame,42.33738,-71.085779,50.5,11.0,328172.6141467091,4689343.14259058,1675728416.0,19,T
1675814817.0703251,281,417,0,GPS1_Frame,42.337384,-71.085782,50.2,11.0,328172.3778899652,4689343.592822312,1675728417.0,19,T
1675814818.0651882,282,418,0,GPS1_Frame,42.337386,-71.085782,49.8,11.0,328172.3833374044,4689343.814907034,1675728418.0,19,T
1675814819.0645938,283,419,0,GPS1_Frame,42.337388,-71.085781,49.5,11.0,328172.4711687058,4689344.034970991,1675728419.0,19,T
1675814820.0673022,284,420,0,GPS1_Frame,42.337384,-71.085779,49.7,11.0,328172.6250415711,4689343.586760022,1675728420.0,19,T
1675814821.0653534,285,421,0,GPS1_Frame,42.337381,-71.085778,49.7,11.0,328172.6992542956,4689343.251612178,1675728421.0,19,T
1675814822.0670743,286,422,0,GPS1_Frame,42.337379,-71.085776,49.7,11.0,328172.8585746191,4689343.025485935,1675728422.0,19,T
1675814823.0644195,287,423,0,GPS1_Frame,42.337379,-71.085777,49.7,11.0,328172.77619074535,4689343.027506695,1675728423.0,19,T
1675814824.069271,288,424,0,GPS1_Frame,42.337378,-71.085776,49.9,11.0,328172.85585090774,4689342.914443574,1675728424.0,19,T
1675814825.068125,289,425,0,GPS1_Frame,42.337379,-71.085777,49.8,11.0,328172.77619074535,4689343.027506695,1675728425.0,19,T
1675814826.07041,290,426,0,GPS1_Frame,42.337382,-71.085779,49.6,11.0,328172.61959414,4689343.364675299,1675728426.0,19,T
1675814827.0692635,291,427,0,GPS1_Frame,42.337388,-71.085784,49.5,11.0,328172.22401711554,4689344.041033288,1675728427.0,19,T
1675814828.0669467,292,428,0,GPS1_Frame,42.337387,-71.085784,49.6,11.0,328172.22129339323,4689343.92999093,1675728428.0,19,T
1675814829.0639331,293,429,0,GPS1_Frame,42.337385,-71.085782,49.8,11.0,328172.38061368477,4689343.703864674,1675728429.0,19,T
1675814830.0641298,294,430,0,GPS1_Frame,42.337385,-71.085782,49.8,11.0,328172.38061368477,4689343.703864674,1675728430.0,19,T
1675814831.0678024,295,431,0,GPS1_Frame,42.337384,-71.085781,49.9,11.0,328172.46027383243,4689343.590801548,1675728431.0,19,T
1675814832.0660257,296,432,0,GPS1_Frame,42.337385,-71.085782,49.8,11.0,328172.38061368477,4689343.703864674,1675728432.0,19,T
1675814833.0698898,297,433,0,GPS1_Frame,42.337386,-71.085781,49.7,11.0,328172.465721269,4689343.81288627,1675728433.0,19,T
1675814834.0672455,298,434,0,GPS1_Frame,42.337389,-71.085784,49.7,11.0,328172.2267408379,4689344.15207565,1675728434.0,19,T
1675814835.0682046,299,435,0,GPS1_Frame,42.337387,-71.085783,50.0,11.0,328172.30367725657,4689343.927970163,1675728435.0,19,T
1675814836.0674388,300,436,0,GPS1_Frame,42.337387,-71.085782,49.8,11.0,328172.3860611241,4689343.925949396,1675728436.0,19,T
1675814837.0666256,301,437,0,GPS1_Frame,42.337386,-71.085781,49.9,11.0,328172.465721269,4689343.81288627,1675728437.0,19,T
1675814838.066328,302,438,0,GPS1_Frame,42.337388,-71.085781,49.7,11.0,328172.4711687058,4689344.034970991,1675728438.0,19,T
1675814839.069449,303,439,0,GPS1_Frame,42.337384,-71.085777,49.8,11.0,328172.78980930976,4689343.582718499,1675728439.0,19,T
1675814840.0664728,304,440,0,GPS1_Frame,42.337385,-71.085775,49.4,10.0,328172.9573007567,4689343.689719341,1675728440.0,19,T
1675814841.0635445,305,441,0,GPS1_Frame,42.337384,-71.085773,49.3,11.0,328173.1193447828,4689343.574635465,1675728441.0,19,T
1675814842.0641863,306,442,0,GPS1_Frame,42.337387,-71.085773,49.0,11.0,328173.12751590647,4689343.907762547,1675728442.0,19,T
1675814843.0661063,307,443,0,GPS1_Frame,42.337387,-71.085772,48.8,11.0,328173.20989977394,4689343.905741791,1675728443.0,19,T
1675814844.0701618,308,444,0,GPS1_Frame,42.337383,-71.08577,49.0,11.0,328173.363772689,4689343.457530838,1675728444.0,19,T
1675814845.068849,309,445,0,GPS1_Frame,42.337385,-71.085771,48.8,10.0,328173.2868362266,4689343.681636314,1675728445.0,19,T
1675814846.0706415,310,446,0,GPS1_Frame,42.337386,-71.085771,49.0,10.0,328173.28955993184,4689343.792678674,1675728446.0,19,T
1675814847.0659451,311,447,0,GPS1_Frame,42.337385,-71.085771,49.0,10.0,328173.2868362266,4689343.681636314,1675728447.0,19,T
1675814848.066194,312,448,0,GPS1_Frame,42.337383,-71.08577,49.1,11.0,328173.363772689,4689343.457530838,1675728448.0,19,T
1675814849.0682354,313,449,0,GPS1_Frame,42.337386,-71.085771,49.0,11.0,328173.28955993184,4689343.792678674,1675728449.0,19,T
1675814850.0721447,314,450,0,GPS1_Frame,42.337386,-71.085772,49.2,11.0,328173.2071760673,4689343.79469943,1675728450.0,19,T
1675814851.0664897,315,451,0,GPS1_Frame,42.337386,-71.08577,49.3,11.0,328173.37194380065,4689343.790657921,1675728451.0,19,T
1675814852.0666072,316,452,0,GPS1_Frame,42.337385,-71.08577,49.5,11.0,328173.36922009673,4689343.679615559,1675728452.0,19,T
1675814853.0662158,317,453,0,GPS1_Frame,42.337388,-71.085774,49.5,11.0,328173.0478557524,4689344.0208256645,1675728453.0,19,T
1675814854.0694368,318,454,0,GPS1_Frame,42.33739,-71.085775,49.7,11.0,328172.97091930965,4689344.244931145,1675728454.0,19,T
1675814855.0657358,319,455,0,GPS1_Frame,42.337389,-71.085774,49.7,11.0,328173.05057946173,4689344.131868025,1675728455.0,19,T
1675814856.0676546,320,456,0,GPS1_Frame,42.337392,-71.085775,49.7,11.0,328172.9763667312,4689344.467015867,1675728456.0,19,T
1675814857.068579,321,457,0,GPS1_Frame,42.337398,-71.08578,49.7,11.0,328172.5807897439,4689345.143373839,1675728457.0,19,T
1675814858.0689723,322,458,0,GPS1_Frame,42.337399,-71.085781,49.8,11.0,328172.501129612,4689345.256436963,1675728458.0,19,T
1675814859.0618253,323,459,0,GPS1_Frame,42.337398,-71.085782,49.6,11.0,328172.416022044,4689345.147415367,1675728459.0,19,T
1675814860.0660644,324,460,0,GPS1_Frame,42.337401,-71.085784,49.9,11.0,328172.2594255109,4689345.484583984,1675728460.0,19,T
1675814861.0676136,325,461,0,GPS1_Frame,42.337404,-71.085787,49.7,11.0,328172.02044515056,4689345.823773374,1675728461.0,19,T
1675814862.073279,326,462,0,GPS1_Frame,42.337403,-71.085787,49.8,11.0,328172.0177214235,4689345.712731012,1675728462.0,19,T
1675814863.0682771,327,463,0,GPS1_Frame,42.337402,-71.085787,49.7,11.0,328172.0149976964,4689345.601688652,1675728463.0,19,T
1675814864.0677178,328,464,0,GPS1_Frame,42.337399,-71.085786,50.0,11.0,328172.0892103653,4689345.266540797,1675728464.0,19,T
1675814865.0683384,329,465,0,GPS1_Frame,42.337401,-71.085789,49.8,11.0,328171.8475062751,4689345.494687832,1675728465.0,19,T
1675814866.0682335,330,466,0,GPS1_Frame,42.337401,-71.08579,50.0,11.0,328171.76512242795,4689345.496708605,1675728466.0,19,T
1675814867.066384,331,467,0,GPS1_Frame,42.337401,-71.08579,49.9,11.0,328171.76512242795,4689345.496708605,1675728467.0,19,T
1675814868.0683286,332,468,0,GPS1_Frame,42.337401,-71.085792,50.1,11.0,328171.60035473574,4689345.500750154,1675728468.0,19,T
1675814869.0693784,333,469,0,GPS1_Frame,42.337404,-71.085796,50.0,11.0,328171.2789905655,4689345.841960346,1675728469.0,19,T
1675814870.0640295,334,470,0,GPS1_Frame,42.337403,-71.085797,50.4,11.0,328171.1938829799,4689345.732938764,1675728470.0,19,T
1675814871.068508,335,471,0,GPS1_Frame,42.337408,-71.085802,50.4,11.0,328170.7955824932,4689346.298254484,1675728471.0,19,T
1675814872.0658903,336,472,0,GPS1_Frame,42.337411,-71.085805,50.4,11.0,328170.5566022339,4689346.637443926,1675728472.0,19,T
1675814873.0662909,337,473,0,GPS1_Frame,42.337412,-71.085808,50.6,11.0,328170.31217448635,4689346.754548656,1675728473.0,19,T
1675814874.0673463,338,474,0,GPS1_Frame,42.337415,-71.085811,50.9,10.0,328170.07319426467,4689347.093738117,1675728474.0,19,T
1675814875.066417,339,475,0,GPS1_Frame,42.337414,-71.085811,51.1,10.0,328170.0704705057,4689346.982695756,1675728475.0,19,T
1675814876.063509,340,476,0,GPS1_Frame,42.337406,-71.085807,51.8,10.0,328170.37821579794,4689346.086273696,1675728476.0,19,T
1675814877.0613904,341,477,0,GPS1_Frame,42.337401,-71.085806,52.4,9.0,328170.44698087685,4689345.529041101,1675728477.0,19,T
1675814878.0620534,342,478,0,GPS1_Frame,42.337395,-71.085802,52.9,9.0,328170.76017378725,4689344.854703787,1675728478.0,19,T
1675814879.0655785,343,479,0,GPS1_Frame,42.337396,-71.085804,53.1,9.0,328170.5981298281,4689344.969787719,1675728479.0,19,T
1675814880.0661194,344,480,0,GPS1_Frame,42.337394,-71.085804,53.3,11.0,328170.59268233035,4689344.747702997,1675728480.0,19,T
1675814881.064252,345,481,0,GPS1_Frame,42.337394,-71.085806,53.6,11.0,328170.4279146155,4689344.751744573,1675728481.0,19,T
1675814882.066203,346,482,0,GPS1_Frame,42.337394,-71.085807,54.0,11.0,328170.3455307612,4689344.753765362,1675728482.0,19,T
1675814883.0667698,347,483,0,GPS1_Frame,42.337389,-71.085805,54.6,11.0,328170.49667972396,4689344.194511978,1675728483.0,19,T
1675814884.0654917,348,484,0,GPS1_Frame,42.337383,-71.085802,55.3,11.0,328170.7274888358,4689343.522195453,1675728484.0,19,T
1675814885.0640776,349,485,0,GPS1_Frame,42.337379,-71.085802,55.8,11.0,328170.71659385366,4689343.07802601,1675728485.0,19,T
1675814886.0665321,350,486,0,GPS1_Frame,42.33738,-71.085802,56.0,11.0,328170.7193175992,4689343.189068371,1675728486.0,19,T
1675814887.0669177,351,487,0,GPS1_Frame,42.337381,-71.085803,56.2,11.0,328170.63965747337,4689343.302131517,1675728487.0,19,T
1675814888.0640624,352,488,0,GPS1_Frame,42.337382,-71.085806,56.4,11.0,328170.3952296019,4689343.419236238,1675728488.0,19,T
1675814889.0666394,353,489,0,GPS1_Frame,42.337376,-71.085803,57.0,11.0,328170.6260387398,4689342.746919711,1675728489.0,19,T
1675814890.0709105,354,490,0,GPS1_Frame,42.337376,-71.085804,57.3,11.0,328170.5436548599,4689342.748940498,1675728490.0,19,T
1675814891.066414,355,491,0,GPS1_Frame,42.337378,-71.085807,57.4,11.0,328170.30195072386,4689342.977087584,1675728491.0,19,T
1675814892.0657263,356,492,0,GPS1_Frame,42.337378,-71.085807,57.7,11.0,328170.30195072386,4689342.977087584,1675728492.0,19,T
1675814893.06715,357,493,0,GPS1_Frame,42.337381,-71.085809,57.6,11.0,328170.14535423304,4689343.314256248,1675728493.0,19,T
1675814894.0688322,358,494,0,GPS1_Frame,42.337384,-71.08581,57.4,11.0,328170.07114162995,4689343.6494041225,1675728494.0,19,T
1675814895.0673835,359,495,0,GPS1_Frame,42.337385,-71.085808,57.1,11.0,328170.2386331203,4689343.756404901,1675728495.0,19,T
1675814896.067353,360,496,0,GPS1_Frame,42.337386,-71.085806,57.0,11.0,328170.40612460556,4689343.863405682,1675728496.0,19,T
1675814897.0675204,361,497,0,GPS1_Frame,42.33739,-71.085806,56.6,11.0,328170.41701961006,4689344.307575126,1675728497.0,19,T
1675814898.0673804,362,498,0,GPS1_Frame,42.337391,-71.085804,56.4,11.0,328170.58451108413,4689344.414575913,1675728498.0,19,T
1675814899.0610955,363,499,0,GPS1_Frame,42.33739,-71.085804,56.4,11.0,328170.58178733545,4689344.303533551,1675728499.0,19,T
1675814900.06685,364,500,0,GPS1_Frame,42.337392,-71.085804,56.3,11.0,328170.5872348328,4689344.525618274,1675728500.0,19,T
1675814901.0691662,365,501,0,GPS1_Frame,42.337392,-71.085804,56.3,11.0,328170.5872348328,4689344.525618274,1675728501.0,19,T
1675814902.070296,366,502,0,GPS1_Frame,42.337396,-71.085805,56.0,11.0,328170.5157459743,4689344.971808505,1675728502.0,19,T
1675814903.0709217,367,503,0,GPS1_Frame,42.33739,-71.085801,56.4,11.0,328170.82893891813,4689344.297471195,1675728503.0,19,T
1675814904.068083,368,504,0,GPS1_Frame,42.337386,-71.085802,57.3,11.0,328170.73566007294,4689343.855322535,1675728504.0,19,T
1675814905.0696154,369,505,0,GPS1_Frame,42.337384,-71.085803,57.8,10.0,328170.6478287141,4689343.635258599,1675728505.0,19,T
1675814906.0692573,370,506,0,GPS1_Frame,42.337383,-71.085804,58.2,10.0,328170.5627210964,4689343.526237025,1675728506.0,19,T
1675814907.0680442,371,507,0,GPS1_Frame,42.337388,-71.085805,58.1,10.0,328170.493955974,4689344.083469616,1675728507.0,19,T
1675814908.0663404,372,508,0,GPS1_Frame,42.337388,-71.085802,57.9,10.0,328170.7411075646,4689344.077407257,1675728508.0,19,T
1675814909.0674796,373,509,0,GPS1_Frame,42.337386,-71.085802,58.2,10.0,328170.73566007294,4689343.855322535,1675728509.0,19,T
1675814910.0655122,374,510,0,GPS1_Frame,42.33739,-71.085803,58.0,11.0,328170.66417119704,4689344.301512765,1675728510.0,19,T
1675814911.0699646,375,511,0,GPS1_Frame,42.337393,-71.085806,58.0,11.0,328170.425190864,4689344.64070221,1675728511.0,19,T
1675814912.0693457,376,512,0,GPS1_Frame,42.337389,-71.085804,58.1,11.0,328170.57906358683,4689344.1924911905,1675728512.0,19,T
