Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937274.931555,38530,1678937274,930594205,,2,/imu_driver,Current time 1678937274 927400350,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.9561675,38531,1678937274,955055713,,2,/imu_driver,Current time 1678937274 952352046,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.9811544,38532,1678937274,980156660,,2,/imu_driver,Current time 1678937274 977350950,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0059378,38533,1678937275,4965543,,2,/imu_driver,Current time 1678937275 2253532,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0312536,38534,1678937275,30328989,,2,/imu_driver,Current time 1678937275 27610540,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0560987,38535,1678937275,55037736,,2,/imu_driver,Current time 1678937275 52347660,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0817769,38536,1678937275,80762624,,2,/imu_driver,Current time 1678937275 77356338,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.1065354,38537,1678937275,104924678,,2,/imu_driver,Current time 1678937275 102224349,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.1310925,38538,1678937275,130165815,,2,/imu_driver,Current time 1678937275 127255201,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.1563911,38539,1678937275,155386447,,2,/imu_driver,Current time 1678937275 152661561,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.181304,38540,1678937275,180365324,,2,/imu_driver,Current time 1678937275 177305698,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.2060673,38541,1678937275,204927921,,2,/imu_driver,Current time 1678937275 202275514,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.2312405,38542,1678937275,230293512,,2,/imu_driver,Current time 1678937275 227388858,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.2566454,38543,1678937275,255600690,,2,/imu_driver,Current time 1678937275 252676010,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.2811668,38544,1678937275,280146360,,2,/imu_driver,Current time 1678937275 277232170,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3060887,38545,1678937275,305050373,,2,/imu_driver,Current time 1678937275 302165746,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3319428,38546,1678937275,330891847,,2,/imu_driver,Current time 1678937275 327323913,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3566904,38547,1678937275,355633974,,2,/imu_driver,Current time 1678937275 352771759,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3814375,38548,1678937275,380310058,,2,/imu_driver,Current time 1678937275 377301216,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.406937,38549,1678937275,406032323,,2,/imu_driver,Current time 1678937275 403042554,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.4315982,38550,1678937275,430661201,,2,/imu_driver,Current time 1678937275 427203655,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.456246,38551,1678937275,455293416,,2,/imu_driver,Current time 1678937275 452248811,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.481173,38552,1678937275,480168104,,2,/imu_driver,Current time 1678937275 477153062,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.5059717,38553,1678937275,505039215,,2,/imu_driver,Current time 1678937275 502119541,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.5312803,38554,1678937275,530317068,,2,/imu_driver,Current time 1678937275 527358293,imu_driver.py,driver,56,"['/imu', '/rosout']"
