Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937274.1058848,38500,1678937274,105147123,,2,/imu_driver,Current time 1678937274 102031469,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.131173,38501,1678937274,130464315,,2,/imu_driver,Current time 1678937274 127695798,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.1568472,38502,1678937274,156140327,,2,/imu_driver,Current time 1678937274 153287410,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.1811798,38503,1678937274,180496454,,2,/imu_driver,Current time 1678937274 177669286,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.205816,38504,1678937274,205207109,,2,/imu_driver,Current time 1678937274 202473640,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.231025,38505,1678937274,230295896,,2,/imu_driver,Current time 1678937274 227622747,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.256655,38506,1678937274,255839586,,2,/imu_driver,Current time 1678937274 253094911,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.281228,38507,1678937274,280542612,,2,/imu_driver,Current time 1678937274 277806997,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.3064718,38508,1678937274,305859327,,2,/imu_driver,Current time 1678937274 303155422,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.3312342,38509,1678937274,330473899,,2,/imu_driver,Current time 1678937274 327534198,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.3559744,38510,1678937274,355339288,,2,/imu_driver,Current time 1678937274 352492332,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.3818324,38511,1678937274,380490779,,2,/imu_driver,Current time 1678937274 377763748,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.4058003,38512,1678937274,405107498,,2,/imu_driver,Current time 1678937274 402413606,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.4308252,38513,1678937274,430209875,,2,/imu_driver,Current time 1678937274 427553892,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.455955,38514,1678937274,455261230,,2,/imu_driver,Current time 1678937274 452554464,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.481252,38515,1678937274,480515241,,2,/imu_driver,Current time 1678937274 477683305,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.5062099,38516,1678937274,505075216,,2,/imu_driver,Current time 1678937274 502388954,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.5309024,38517,1678937274,530259609,,2,/imu_driver,Current time 1678937274 527565240,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.5563266,38518,1678937274,555686712,,2,/imu_driver,Current time 1678937274 553053379,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.5818973,38519,1678937274,581134080,,2,/imu_driver,Current time 1678937274 577778577,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.605724,38520,1678937274,605084896,,2,/imu_driver,Current time 1678937274 602416038,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.6314652,38521,1678937274,630264282,,2,/imu_driver,Current time 1678937274 627566337,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.6562197,38522,1678937274,655610799,,2,/imu_driver,Current time 1678937274 652952909,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.680895,38523,1678937274,680257320,,2,/imu_driver,Current time 1678937274 677519083,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.7062411,38524,1678937274,704981327,,2,/imu_driver,Current time 1678937274 702295780,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.7309368,38525,1678937274,730219841,,2,/imu_driver,Current time 1678937274 727441072,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.756982,38526,1678937274,755737781,,2,/imu_driver,Current time 1678937274 753082990,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.781035,38527,1678937274,780323266,,2,/imu_driver,Current time 1678937274 777559518,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.8057065,38528,1678937274,804976940,,2,/imu_driver,Current time 1678937274 802272796,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.8315418,38529,1678937274,830895900,,2,/imu_driver,Current time 1678937274 827608585,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.8567283,38530,1678937274,855464220,,2,/imu_driver,Current time 1678937274 852776527,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.8816206,38531,1678937274,880335807,,2,/imu_driver,Current time 1678937274 877560138,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.9056833,38532,1678937274,904968500,,2,/imu_driver,Current time 1678937274 902292966,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.931328,38533,1678937274,930594205,,2,/imu_driver,Current time 1678937274 927400350,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.9561918,38534,1678937274,955055713,,2,/imu_driver,Current time 1678937274 952352046,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937274.9808762,38535,1678937274,980156660,,2,/imu_driver,Current time 1678937274 977350950,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0056944,38536,1678937275,4965543,,2,/imu_driver,Current time 1678937275 2253532,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.031017,38537,1678937275,30328989,,2,/imu_driver,Current time 1678937275 27610540,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0563347,38538,1678937275,55037736,,2,/imu_driver,Current time 1678937275 52347660,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.0814826,38539,1678937275,80762624,,2,/imu_driver,Current time 1678937275 77356338,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.105589,38540,1678937275,104924678,,2,/imu_driver,Current time 1678937275 102224349,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.1313984,38541,1678937275,130165815,,2,/imu_driver,Current time 1678937275 127255201,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.1566525,38542,1678937275,155386447,,2,/imu_driver,Current time 1678937275 152661561,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.181087,38543,1678937275,180365324,,2,/imu_driver,Current time 1678937275 177305698,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.2055886,38544,1678937275,204927921,,2,/imu_driver,Current time 1678937275 202275514,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.231501,38545,1678937275,230293512,,2,/imu_driver,Current time 1678937275 227388858,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.2563908,38546,1678937275,255600690,,2,/imu_driver,Current time 1678937275 252676010,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.280884,38547,1678937275,280146360,,2,/imu_driver,Current time 1678937275 277232170,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3057897,38548,1678937275,305050373,,2,/imu_driver,Current time 1678937275 302165746,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3317049,38549,1678937275,330891847,,2,/imu_driver,Current time 1678937275 327323913,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3564327,38550,1678937275,355633974,,2,/imu_driver,Current time 1678937275 352771759,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.3816543,38551,1678937275,380310058,,2,/imu_driver,Current time 1678937275 377301216,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.4067628,38552,1678937275,406032323,,2,/imu_driver,Current time 1678937275 403042554,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.4314218,38553,1678937275,430661201,,2,/imu_driver,Current time 1678937275 427203655,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.4566057,38554,1678937275,455293416,,2,/imu_driver,Current time 1678937275 452248811,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.48095,38555,1678937275,480168104,,2,/imu_driver,Current time 1678937275 477153062,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.505779,38556,1678937275,505039215,,2,/imu_driver,Current time 1678937275 502119541,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.5310438,38557,1678937275,530317068,,2,/imu_driver,Current time 1678937275 527358293,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.556435,38558,1678937275,554992437,,2,/imu_driver,Current time 1678937275 552198886,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.5809515,38559,1678937275,580190896,,2,/imu_driver,Current time 1678937275 577243566,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.606359,38560,1678937275,605016231,,2,/imu_driver,Current time 1678937275 602146148,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6308532,38561,1678937275,630135059,,2,/imu_driver,Current time 1678937275 627204179,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6561034,38562,1678937275,655322313,,2,/imu_driver,Current time 1678937275 652625560,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6808813,38563,1678937275,680148124,,2,/imu_driver,Current time 1678937275 677275419,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7062726,38564,1678937275,704984426,,2,/imu_driver,Current time 1678937275 702146291,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7305892,38565,1678937275,729858875,,2,/imu_driver,Current time 1678937275 726977825,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7565012,38566,1678937275,755079030,,2,/imu_driver,Current time 1678937275 752245426,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.781108,38567,1678937275,780330657,,2,/imu_driver,Current time 1678937275 777217626,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.8063357,38568,1678937275,804954290,,2,/imu_driver,Current time 1678937275 802091836,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.8308089,38569,1678937275,830043554,,2,/imu_driver,Current time 1678937275 827148914,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.8569045,38570,1678937275,855600595,,2,/imu_driver,Current time 1678937275 852684259,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.8813713,38571,1678937275,880014181,,2,/imu_driver,Current time 1678937275 877058267,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.9063637,38572,1678937275,904997587,,2,/imu_driver,Current time 1678937275 902092695,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.9307415,38573,1678937275,929956436,,2,/imu_driver,Current time 1678937275 927061796,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.9562416,38574,1678937275,955538988,,2,/imu_driver,Current time 1678937275 952704429,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.981388,38575,1678937275,980610609,,2,/imu_driver,Current time 1678937275 977767229,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0063293,38576,1678937276,5611419,,2,/imu_driver,Current time 1678937276 2762794,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0314143,38577,1678937276,30656337,,2,/imu_driver,Current time 1678937276 27825832,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0561938,38578,1678937276,54839372,,2,/imu_driver,Current time 1678937276 52001237,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.0812776,38579,1678937276,80538511,,2,/imu_driver,Current time 1678937276 77627420,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1055105,38580,1678937276,104725837,,2,/imu_driver,Current time 1678937276 101902961,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1309035,38581,1678937276,129697084,,2,/imu_driver,Current time 1678937276 126913309,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.156357,38582,1678937276,155583143,,2,/imu_driver,Current time 1678937276 152695655,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.1816745,38583,1678937276,181004524,,2,/imu_driver,Current time 1678937276 177765607,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.2055736,38584,1678937276,204864740,,2,/imu_driver,Current time 1678937276 201951026,imu_driver.py,driver,56,"['/imu', '/rosout']"
