Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675702079.105753,120,60479,0,GPS1_Frame,42.339171,71.084909,11.1,8.0,671750.8356627577,4689540.261779159,1675702079.0,42,T
1675702080.109225,121,60480,0,GPS1_Frame,42.339171,71.084909,11.0,8.0,671750.8356627577,4689540.261779159,1675702080.0,42,T
1675702081.10508,122,60481,0,GPS1_Frame,42.339172,71.084909,10.9,8.0,671750.8329400854,4689540.372821543,1675702081.0,42,T
1675702082.1074593,123,60482,0,GPS1_Frame,42.339172,71.084909,10.8,9.0,671750.8329400854,4689540.372821543,1675702082.0,42,T
1675702083.1061876,124,60483,0,GPS1_Frame,42.339172,71.084908,10.8,9.0,671750.7505585556,4689540.370801613,1675702083.0,42,T
1675702084.1077173,125,60484,0,GPS1_Frame,42.339172,71.084908,10.7,9.0,671750.7505585556,4689540.370801613,1675702084.0,42,T
1675702085.1061392,126,60485,0,GPS1_Frame,42.339172,71.084907,10.7,9.0,671750.6681770299,4689540.368781684,1675702085.0,42,T
1675702086.1060505,127,60486,0,GPS1_Frame,42.339172,71.084907,10.8,9.0,671750.6681770299,4689540.368781684,1675702086.0,42,T
1675702087.1039758,128,60487,0,GPS1_Frame,42.339172,71.084906,10.7,9.0,671750.5857955022,4689540.366761756,1675702087.0,42,T
1675702088.1032133,129,60488,0,GPS1_Frame,42.339172,71.084906,10.8,9.0,671750.5857955022,4689540.366761756,1675702088.0,42,T
1675702089.1083667,130,60489,0,GPS1_Frame,42.339172,71.084905,10.8,9.0,671750.5034139743,4689540.364741829,1675702089.0,42,T
1675702090.1063037,131,60490,0,GPS1_Frame,42.339172,71.084904,10.9,9.0,671750.4210324467,4689540.362721903,1675702090.0,42,T
1675702091.1065738,132,60491,0,GPS1_Frame,42.339172,71.084903,10.9,9.0,671750.3386509188,4689540.360701977,1675702091.0,42,T
1675702092.1071851,133,60492,0,GPS1_Frame,42.339172,71.084903,10.9,9.0,671750.3386509188,4689540.360701977,1675702092.0,42,T
1675702093.1047723,134,60493,0,GPS1_Frame,42.339172,71.084902,10.8,9.0,671750.2562693933,4689540.358682052,1675702093.0,42,T
1675702094.1054618,135,60494,0,GPS1_Frame,42.339171,71.084901,10.8,9.0,671750.1766105273,4689540.245619745,1675702094.0,42,T
1675702095.1033442,136,60495,0,GPS1_Frame,42.339171,71.0849,10.7,9.0,671750.0942289983,4689540.243599823,1675702095.0,42,T
1675702096.1053815,137,60496,0,GPS1_Frame,42.339171,71.0849,10.6,9.0,671750.0942289983,4689540.243599823,1675702096.0,42,T
1675702097.1037457,138,60497,0,GPS1_Frame,42.339171,71.084899,10.4,9.0,671750.0118474672,4689540.241579901,1675702097.0,42,T
1675702098.107843,139,60498,0,GPS1_Frame,42.339171,71.084898,10.2,9.0,671749.9294659402,4689540.23955998,1675702098.0,42,T
1675702099.106516,140,60499,0,GPS1_Frame,42.339171,71.084898,10.1,9.0,671749.9294659402,4689540.23955998,1675702099.0,42,T
1675702100.1067753,141,60500,0,GPS1_Frame,42.339171,71.084898,10.0,9.0,671749.9294659402,4689540.23955998,1675702100.0,42,T
1675702101.1059108,142,60501,0,GPS1_Frame,42.339171,71.084897,9.9,9.0,671749.8470844133,4689540.237540062,1675702101.0,42,T
1675702102.1059515,143,60502,0,GPS1_Frame,42.339171,71.084897,9.8,9.0,671749.8470844133,4689540.237540062,1675702102.0,42,T
1675702103.1070726,144,60503,0,GPS1_Frame,42.33917,71.084896,9.9,9.0,671749.7674255375,4689540.12447776,1675702103.0,42,T
1675702104.106713,145,60504,0,GPS1_Frame,42.33917,71.084896,9.9,9.0,671749.7674255375,4689540.12447776,1675702104.0,42,T
1675702105.1067176,146,60505,0,GPS1_Frame,42.33917,71.084896,10.0,9.0,671749.7674255375,4689540.12447776,1675702105.0,42,T
1675702106.1069071,147,60506,0,GPS1_Frame,42.339169,71.084895,10.2,9.0,671749.6877666631,4689540.011415456,1675702106.0,42,T
1675702107.1071234,148,60507,0,GPS1_Frame,42.339169,71.084895,10.3,9.0,671749.6877666631,4689540.011415456,1675702107.0,42,T
1675702108.1070564,149,60508,0,GPS1_Frame,42.339169,71.084896,10.5,9.0,671749.7701481928,4689540.013435373,1675702108.0,42,T
1675702109.107378,150,60509,0,GPS1_Frame,42.339169,71.084896,10.6,9.0,671749.7701481928,4689540.013435373,1675702109.0,42,T
1675702110.103031,151,60510,0,GPS1_Frame,42.339168,71.084896,10.9,9.0,671749.772870848,4689539.902392987,1675702110.0,42,T
1675702111.1051548,152,60511,0,GPS1_Frame,42.339168,71.084896,11.1,9.0,671749.772870848,4689539.902392987,1675702111.0,42,T
1675702112.1132712,153,60512,0,GPS1_Frame,42.339168,71.084896,11.4,9.0,671749.772870848,4689539.902392987,1675702112.0,42,T
1675702113.1088064,154,60513,0,GPS1_Frame,42.339167,71.084897,11.7,9.0,671749.8579750394,4689539.793370522,1675702113.0,42,T
1675702114.1045094,155,60514,0,GPS1_Frame,42.339167,71.084897,11.9,9.0,671749.8579750394,4689539.793370522,1675702114.0,42,T
1675702115.1075766,156,60515,0,GPS1_Frame,42.339167,71.084898,12.2,9.0,671749.9403565716,4689539.795390441,1675702115.0,42,T
1675702116.1065085,157,60516,0,GPS1_Frame,42.339167,71.084898,12.4,9.0,671749.9403565716,4689539.795390441,1675702116.0,42,T
1675702117.1025002,158,60517,0,GPS1_Frame,42.339167,71.084898,12.6,9.0,671749.9403565716,4689539.795390441,1675702117.0,42,T
1675702118.1056733,159,60518,0,GPS1_Frame,42.339167,71.084899,12.7,9.0,671750.0227381038,4689539.7974103615,1675702118.0,42,T
1675702119.1093783,160,60519,0,GPS1_Frame,42.339167,71.084899,12.8,9.0,671750.0227381038,4689539.7974103615,1675702119.0,42,T
1675702120.1101167,161,60520,0,GPS1_Frame,42.339167,71.084899,12.9,9.0,671750.0227381038,4689539.7974103615,1675702120.0,42,T
1675702121.1068773,162,60521,0,GPS1_Frame,42.339167,71.0849,13.0,9.0,671750.1051196401,4689539.799430283,1675702121.0,42,T
